Date,Adj Close
2015-05-07,4470.089844
2015-05-08,4558.399902
2015-05-11,4690.529785
2015-05-12,4747.419922
2015-05-13,4718.439941
2015-05-14,4700.779785
2015-05-15,4617.470215
2015-05-18,4575.140136999999
2015-05-19,4731.220215
2015-05-20,4754.919922
2015-05-21,4840.97998
2015-05-22,4951.330078
2015-05-25,5099.5
2015-05-26,5198.919922
2015-05-27,5181.430176
2015-05-28,4834.009765999999
2015-05-29,4840.830078
2015-06-01,5076.180176
2015-06-02,5161.870117
2015-06-03,5143.589844
2015-06-04,5181.419922
2015-06-05,5230.549805
2015-06-08,5353.75
2015-06-09,5317.459961
2015-06-10,5309.109863000001
2015-06-11,5306.589844
2015-06-12,5335.120117
2015-06-15,5221.169922
2015-06-16,5064.819824
2015-06-17,5138.830078
2015-06-18,4930.549805
2015-06-19,4637.049805
2015-06-23,4786.089844
2015-06-24,4880.129883
2015-06-25,4706.52002
2015-06-26,4336.189941
2015-06-29,4191.549805
2015-06-30,4473.0
2015-07-01,4253.02002
2015-07-02,4108.0
2015-07-03,3885.919922
2015-07-06,3998.540039
2015-07-07,3928.0
2015-07-08,3663.040039
2015-07-09,3897.6298829999996
2015-07-10,4106.560059
2015-07-13,4211.810059
2015-07-14,4112.149902
2015-07-15,3966.76001
2015-07-16,3997.360107
2015-07-17,4151.5
2015-07-20,4160.609863000001
2015-07-21,4166.009765999999
2015-07-22,4157.160156
2015-07-23,4250.810059
2015-07-24,4176.279785
2015-07-27,3818.7299799999996
2015-07-28,3811.0900880000004
2015-07-29,3930.3798829999996
2015-07-30,3815.4099119999996
2015-07-31,3816.6999509999996
